"pro src","item-gallery src","item-gallery src 2","map-content src","logo-branding src","item-link","item-price","item-detail","item-detail 2","item-detail 3","ellipsis","item-parking","listing-tags"
"","","","","https://st3.idealista.pt/32/e7/4f/remaxvip.gif","T3 flat in rua João de Barros, Nn, Quinta do Marquês, Oeiras e São Julião da Barra - Paço de Arcos - Caxias","410,000","T3","120 m²","8th floor with lift","3 bedroom apartment, on the 8th floor, in Quinta do Marquês | Oeiras.
It is currently a T2, with a living room and dining area, but easily reversible.
Building with 2 elevators, also has parking space and 1 storage room.
 
Area served by transport, the best public schools in the country, commerce and 5 minutes from Car","Parking included",""
"","","","","","","","","","","","",""
"","","","","https://st3.idealista.pt/df/9a/70/sothebys-cascais.gif","Detached house in Beloura - Penha Longa, Sintra","10,500,000","T6","1,413 m²","","If you're looking for the perfect combination of luxury and convenience, this exceptional villa in Sintra, Lisbon, is the ideal choice. With 6 bedrooms, 6 bathrooms, and a gross private area of 943 square meters, this property offers a truly unique living experience.
This villa stands out for the multiple amenities it","Parking included","Luxury"
"","","","","https://st3.idealista.pt/14/ed/e1/castelhana.gif","T0 flat in Centro, Campolide","450,000","T0","82 m²","Ground floor with lift","1 bedroom apartment with 90 sq m, a terrace of 30 sq m and 1 parking place, inserted in a new residential development to be born in Campolide, near amoreiras and liceu francês, in Lisbon.
Composed of 28 apartments T0, T1 and T2, distributed by three blocks, one of which is new building, with areas between 48 and 101m2","Parking included",""
"","","","","https://st3.idealista.pt/68/04/76/century21realtyartmj.gif","T2 flat in Restelo, Belém","449,000","T2","73 m²","2nd floor with lift","Located just a few meters from the Algés seafront promenade, this charming 2-bedroom apartment offers an excellent opportunity to live in the prestigious Restelo area, in Belém.
Located on the second floor of a building with an elevator of just three floors, this apartment benefits from a convenient location and a ran","",""
"","","","","https://st3.idealista.pt/e8/dc/98/berkshire-hathaway-portugal-property.gif","House in Centro do Estoril, Estoril, Cascais e Estoril","3,250,000","T8","717 m²","","8-bedroom villa, with swimming pool, located on a plot of 951 m2, located next to Tamariz Beach, Casino Estoril, the train station, Colégio Salesianos do Estoril and Santo António International School.
The villa has 717 m2 of gross area and consists of 4 different floors:
On floor 0, a living room with access to the","","Luxury"
"","","","","https://st3.idealista.pt/36/36/43/vogue-homes.gif","T2 flat in rua Paulo Duque, 30, Dafundo, Algés - Linda-a-Velha - Cruz Quebrada - Dafundo","654,918","T2","99 m²","2nd floor with lift","The “Paulo Duque” development by VOGUE HOMES presents itself as a safe and responsible option for those who choose to live close to the center of Lisbon and at the same time want to be close to nature.A stone's throw from the Cedro Gardens and a beach line between Oeiras and Cascais, this housing development consists o","Parking included","Luxury"
"","","","","https://st3.idealista.pt/e8/dc/98/berkshire-hathaway-portugal-property.gif","House in Bairro do Rosário, Cascais, Cascais e Estoril","3,200,000","T6","450 m²","","A 6-bedroom villa under renovation and will be ready by the end of March 2024.  
Located in Cascais, in Bairro do Rosário, in a quiet residential area, . It is close to schools and just a few minutes from the historic centre, where you can find restaurants, shops, and cultural attractions such as the Paula Rego Museum","","Luxury"
"","","","","https://st3.idealista.pt/8b/35/a6/barnes-portugal.gif","T2 flat in Prazeres, Estrela","450,000","T2","90 m²","2nd floor with lift","Flat with 2 bedrooms and a spacious living room with balcony, in a very quiet area of Estrela. It has good solar orientation and views of Tapada das Necessidades and the River Tagus. The flat has recently undergone a complete renovation of the kitchen and bathrooms and has new plumbing and electricity systems.","",""
"","","","","https://st3.idealista.pt/88/14/50/theaddress.gif","T3 flat in Centro de Cascais, Cascais, Cascais e Estoril","1,995,000","T3","206 m²","15th floor with lift","Excellent 3 bedroom apartment, formerly 4 bedroom, completely renovated with luxury and high quality finishes in one of the highest sea views in Cascais.
Located on one of the top floors of the building, this apartment has large internal and external areas, 206sqm of private area and parking.
We enter through a large","Parking included","Sea views"
"","","","","https://st3.idealista.pt/1a/b3/87/maisconsultores-capital.gif","T3 flat in rua António Feijó, Nn, Mem Martins, Algueirão - Mem Martins","235,000","T3","131 m²","without lift","Fantastic Duplex typology T3 + 1 in Algueirão Mem Martins with excellent sun exposure and a few minutes from all kinds of trade, restaurants and services needed in everyday life can not miss this opportunity!
Apartment completely renovated, with finishes and furnished with equipment of excellence, with all the comfort","Parking included",""
"","","","","https://st3.idealista.pt/36/36/43/vogue-homes.gif","T2 flat in rua Direita do Dafundo, 24, Dafundo, Algés - Linda-a-Velha - Cruz Quebrada - Dafundo","925,000","T2","116 m²","with lift","THE PROJECT PROPOSES THE CREATION OF A HOUSING SET WITH TYPES T1 TO T4 WITH A CLOSED CONDOMINIUM PHILOSOPHY WITH EXCLUSIVE LUXURY INFRASTRUCTURES.
The Home Automation system recommended for the “Dafundo” building allows access via Wi-Fi and integrates the following equipment:
-Lighting Control
-Thermostats for radiant","",""
"","","","","https://st3.idealista.pt/8c/a8/0e/vendo-mundo-ii.gif","T2 flat in Alverca, Alverca do Ribatejo e Sobralinho","168,000","T2","56 m²","","2 bedroom apartment in Alverca (ALV174)
Property in the central area of Alverca, refurbished comprising:
Open Space Kitchen and Living Room, equipped with:
Plate
Oven
extractor hood
water heater
Dishwasher
Washing machine
Combined
Social Wc with:
shower
2 bedrooms, one with wardrobe.
In good condition, exc","",""
"","","","","https://st3.idealista.pt/82/69/3b/homelovers.gif","House in Centro do Estoril, Estoril, Cascais e Estoril","1,980,000","T3","215 m²","","TO BUY * 3 BEDROOM VILLA | ESTORIL
+ INFO -
Ground floor:
Hall with wardrobes
Social bathroom
1 Suite with wardrobes with exit to the garden
First floor:
Common room
Fully equipped kitchen
Second floor:
2 suites with wardrobes
Underfloor heating
Garden
Wardrobes
Great 3 bedroom villa with 215 m2. It is locate","",""
"","","","","https://st3.idealista.pt/14/ed/e1/castelhana.gif","T2 flat in Centro, Campolide","630,000","T2","90 m²","1st floor with lift","2 bedroom apartment with 90 m2 and 1 parking space, inserted in a new residential development to be born in Campolide, close to Amoreiras and the French Lyceum, in Lisbon.
Comprising 28 apartments T0, T1 and T2, spread over three blocks, one of which is newly built, with areas between 48 and 101m2.Most of them have ou","Parking included",""
"","","","","https://st3.idealista.pt/2c/e2/04/century-21-colombo-2.gif","Duplex in Venda do Pinheiro e Santo Estêvão das Galés, Mafra","445,000","T4","256 m²","Ground floor without lift","Because your family deserves the best, choose to live in Venda do Pinheiro, where all the conditions for quality of life are guaranteed, to see your children grow up, breathe the tranquility and purity of the country air and be able to hear the sound of silence, all that is missing is to waste time in the decoration of","",""
"","","","","https://st3.idealista.pt/b6/6b/b1/riomagic.gif","T2 flat in Póvoa de Santa Iria e Forte da Casa, Vila Franca de Xira","279,800","T2","131 m²","6th floor with lift","Excellent 2 bedroom apartment with river view (Vasco da Gama Bridge and Parque das Nações), with Box Garage, located in a prime area of Póvoa de Santa Iria.
Consisting of Living Room (with Balcony), 2 Bedrooms (both with Wardrobe and Balcony), Kitchen (equipped with appliances), Pantry, Entrance Hall, Bedroom Hall (wit","",""
"","","","","https://st3.idealista.pt/5a/46/87/century-21-nacoes.gif","T3 flat in Lapa, Estrela","350,000","T3","55 m²","Ground floor without lift","For those who prefer the convenience of living in the center of Lisbon, this five-room apartment is the ideal option!
In the prestigious neighborhood of Lapa, parish of Estrela, we find this 2 bedroom apartment with patio, for renovation.
Being an excellent opportunity both for your own home and for investment, this ap","",""
"","","","","https://st3.idealista.pt/40/68/39/4460428342037469392-440158246.gif","T1 flat in rua Pereira Henriques, 618, Marvila, Lisboa","385,000","T1","63 m²","2nd floor with lift","Loft inserted in the Prateato private condominium, located in Marvila, one of the fastest growing neighborhoods in Lisbon.
Due to its configuration, this loft offers all the comfort and privacy combined with an emerging new living concept that is not yet seen in the city of Lisbon.
Mostly made up of lofts, the archit","",""
"","","","","https://st3.idealista.pt/68/04/76/century21realtyartmj.gif","Detached house in Aldeia de Juzo - Charneca, Cascais, Cascais e Estoril","1,800,000","T4","293 m²","","Welcome to your new home, a contemporary independent villa that redefines the meaning of modernity, comfort and functionality. Located in a prime area of Aldeia de Juzo, this residence has a series of distinct features that make it truly unique.
Upon entering, you are welcomed by a profusion of natural light that perm","",""
"","","","","https://st3.idealista.pt/bc/df/85/century21-localpartida.gif","T2 flat in Bairro do Rosário, Cascais, Cascais e Estoril","475,000","T2","100 m²","Ground floor with lift","I present you your future home:
This ready-to-live-in apartment, with good light and a pleasant balcony, is located in one of the best residential areas of Cascais in Alameda da Guia, 5 minutes walk from Casa da Guia and a wonderful walk by the sea, 5 minutes from your home
The property stands out for its areas, with","Parking included",""
"","","","","https://st3.idealista.pt/a8/c2/b4/ithlux-int.gif","T1 flat in Santa Engrácia, São Vicente","380,000","T1","70 m²","without lift","Welcome to elegance reinvented in vibrant Lisbon!
This charming property, meticulously renovated, offers a perfect fusion between contemporary design and touches of classic refinement. Situated on the desirable Rua Vale de Santo António, this hidden treasure is a unique opportunity in the real estate market.
As you w","",""
"","","","","https://st3.idealista.pt/7d/26/64/mapcascais.gif","Detached house in Centro do Estoril, Estoril, Cascais e Estoril","4,450,000","T9","834 m²","","Charming chalet, located in the heart of Estoril, with a land area of 1700 m2 with magnificent terraces and landscape.
The swimming pool, located near the outdoor social area, with a large bungalow divided into several areas, changing rooms, bathrooms as support to the pool and a large games room with bar that allows","Parking included","Villa"
